customer_key,customer_id,customer_number,firstname,lastname,gender,birthdate,marital_status,country,create_date
16284,27283,AW00027283,Jamie,Hernandez,Male,1973-03-08,Single,Canada,2026-01-14
16285,27284,AW00027284,Danielle,Bailey,Female,1972-08-31,Married,United States,2026-01-14
16286,27285,AW00027285,Zachary,Jones,Male,1976-03-18,Single,Canada,2026-01-14
16287,27286,AW00027286,Shawn,Pal,Male,1976-05-23,Single,United States,2026-01-14
16288,27287,AW00027287,Samuel,Perez,Male,1981-02-23,Married,United States,2026-01-14
16289,27288,AW00027288,Destiny,Richardson,Female,1976-03-20,Single,United States,2026-01-14
16290,27289,AW00027289,Anna,Long,Female,1972-10-01,Single,United States,2026-01-14
16291,27290,AW00027290,Marcus,Evans,Male,1977-02-10,Married,United States,2026-01-14
16292,27291,AW00027291,Bobby,Mehta,Male,1972-01-22,Single,United States,2026-01-14
16293,27292,AW00027292,Julia,Evans,Female,1972-05-12,Single,United States,2026-01-14
16294,27293,AW00027293,Kaitlyn,Jackson,Female,1971-11-15,Married,United States,2026-01-14
16295,27294,AW00027294,Ana,Bradley,Female,1972-02-15,Single,United States,2026-01-14
16296,27295,AW00027295,Wyatt,Taylor,Male,1971-11-15,Single,United States,2026-01-14
16297,27296,AW00027296,Rodrigo,Ready,Male,1971-10-20,Single,United States,2026-01-14
16298,27297,AW00027297,Ashley,Coleman,Female,1975-06-23,Single,Canada,2026-01-14
16299,27298,AW00027298,Jennifer,Coleman,Female,1980-12-08,Single,Canada,2026-01-14
16300,27299,AW00027299,Micheal,Gutierrez,Male,1982-09-09,Married,Australia,2026-01-14
16301,27300,AW00027300,Robert,Baker,Male,1958-08-25,Married,Canada,2026-01-14
16302,27301,AW00027301,Clarence,Zhou,Male,1959-03-15,Married,United States,2026-01-14
16303,27302,AW00027302,Charles,Smith,Male,1962-09-23,Married,France,2026-01-14
16304,27303,AW00027303,Arturo,Yang,Male,1963-04-21,Married,France,2026-01-14
16305,27304,AW00027304,Alexandra,Robinson,Female,1968-11-08,Single,France,2026-01-14
16306,27305,AW00027305,Terry,Nara,Male,1963-04-05,Married,United Kingdom,2026-01-14
16307,27306,AW00027306,Tony,Black,Male,1962-02-01,Single,France,2026-01-14
16308,27307,AW00027307,Andre,Prasad,Male,1962-02-02,Married,Germany,2026-01-14
16309,27308,AW00027308,Marie,Rana,Female,1961-11-23,Single,United Kingdom,2026-01-14
16310,27309,AW00027309,Tony,Deng,Male,1961-01-12,Married,Germany,2026-01-14
16311,27310,AW00027310,Isabella,Hill,Female,1960-04-16,Married,Germany,2026-01-14
16312,27311,AW00027311,Jenna,Adams,Female,1965-05-20,Married,France,2026-01-14
16313,27312,AW00027312,Sandra,Sun,Female,1950-06-27,Single,Germany,2026-01-14
16314,27313,AW00027313,Diane,Moreno,Female,1951-02-17,Married,France,2026-01-14
16315,27314,AW00027314,Jarrod,Arthur,Male,1956-05-05,Single,Germany,2026-01-14
16316,27315,AW00027315,James,Mitchell,Male,1950-12-17,Married,Germany,2026-01-14
16317,27316,AW00027316,Jarrod,Malhotra,Male,1952-03-05,Married,Germany,2026-01-14
16318,27317,AW00027317,Raymond,Lopez,Male,1952-04-21,Married,United Kingdom,2026-01-14
16319,27318,AW00027318,James,Bryant,Male,1965-11-07,Married,France,2026-01-14
16320,27319,AW00027319,Ian,Bryant,Male,1976-05-13,Married,United Kingdom,2026-01-14
16321,27320,AW00027320,Jose,Green,Male,1959-03-04,Married,Germany,2026-01-14
16322,27321,AW00027321,Dylan,Zhang,Male,1958-08-26,Married,Germany,2026-01-14
16323,27322,AW00027322,Derrick,Bradley,Male,1970-04-07,Single,France,2026-01-14
16324,27323,AW00027323,Michele,Shan,Female,1958-02-24,Single,France,2026-01-14
16325,27324,AW00027324,Candice,Xu,Female,1958-01-25,Single,France,2026-01-14
16326,27325,AW00027325,Todd,Liang,Male,1957-09-08,Married,Germany,2026-01-14
16327,27326,AW00027326,Ashlee,Goel,Female,1957-03-21,Single,France,2026-01-14
16328,27327,AW00027327,Melody,Nicholls,Female,1961-08-15,Single,Germany,2026-01-14
16329,27328,AW00027328,Edgar,Srini,Male,1954-09-24,Single,France,2026-01-14
16330,27329,AW00027329,Gloria,Vazquez,Female,1955-01-20,Married,France,2026-01-14
16331,27330,AW00027330,Brendan,Nara,Male,1960-07-17,Married,Germany,2026-01-14
16332,27331,AW00027331,Julia,Richardson,Female,1955-03-07,Married,United Kingdom,2026-01-14
16333,27332,AW00027332,Tony,Raji,Male,1953-08-24,Married,France,2026-01-14
16334,27333,AW00027333,Kathryn,Luo,Female,1954-03-22,Married,Germany,2026-01-14
16335,27334,AW00027334,Corey,Yuan,Male,1952-11-22,Single,France,2026-01-14
16336,27335,AW00027335,Ricardo,Raji,Male,1953-02-17,Married,France,2026-01-14
16337,27336,AW00027336,George,Suri,Male,1953-04-11,Single,Germany,2026-01-14
16338,27337,AW00027337,Julia,Hall,Female,1953-03-14,Married,United Kingdom,2026-01-14
16339,27338,AW00027338,Virginia,Lopez,Female,1981-05-16,Married,Australia,2026-01-14
16340,27339,AW00027339,Ann,Sai,Female,1981-04-16,Single,Australia,2026-01-14
16341,27340,AW00027340,Francis,Carlson,Male,1981-12-03,Single,Australia,2026-01-14
16342,27341,AW00027341,Kari,Sanz,Female,1982-03-21,Single,Australia,2026-01-14
16343,27342,AW00027342,Henry,Rana,Male,1982-02-15,Married,Australia,2026-01-14
16344,27343,AW00027343,Dale,Nath,Male,1986-04-06,Single,Australia,2026-01-14
16345,27344,AW00027344,Hector,Sanz,Male,1980-03-15,Single,Australia,2026-01-14
16346,27345,AW00027345,Darrell,Shan,Male,1986-02-13,Single,Australia,2026-01-14
16347,27346,AW00027346,Leslie,Dominguez,Female,1981-04-14,Single,Australia,2026-01-14
16348,27347,AW00027347,Jeffery,Lin,Male,1985-05-11,Married,Australia,2026-01-14
16349,27348,AW00027348,Clayton,Zhou,Male,1979-10-18,Married,Australia,2026-01-14
16350,27349,AW00027349,Sheila,Diaz,Female,1985-08-11,Married,Australia,2026-01-14
16351,27350,AW00027350,Arthur,Subram,Male,1980-06-25,Single,Australia,2026-01-14
16352,27351,AW00027351,Jenny,Liang,Female,1985-08-02,Married,Australia,2026-01-14
16353,27352,AW00027352,Douglas,Subram,Male,1979-09-02,Single,Australia,2026-01-14
16354,27353,AW00027353,Gilbert,Andersen,Male,1979-08-22,Single,Australia,2026-01-14
16355,27354,AW00027354,Deanna,Patel,Female,1985-08-18,Single,Australia,2026-01-14
16356,27355,AW00027355,Nelson,Suarez,Male,1978-12-25,Married,Australia,2026-01-14
16357,27356,AW00027356,Mayra,Lopez,Female,1978-08-10,Married,Australia,2026-01-14
16358,27357,AW00027357,Victor,Gutierrez,Male,1983-09-07,Married,Australia,2026-01-14
16359,27358,AW00027358,Devon,Shen,Male,1983-03-10,Married,Australia,2026-01-14
16360,27359,AW00027359,Morgan,Davis,Female,1983-03-20,Single,Australia,2026-01-14
16361,27360,AW00027360,Kurt,Kumar,Male,1976-08-19,Married,Australia,2026-01-14
16362,27361,AW00027361,Valerie,Yang,Female,1977-01-07,Single,Australia,2026-01-14
16363,27362,AW00027362,Alex,Cooper,Male,1977-10-20,Single,Australia,2026-01-14
16364,27363,AW00027363,Tara,Jai,Female,1983-08-08,Married,Australia,2026-01-14
16365,27364,AW00027364,Cedric,Li,Male,1982-08-23,Single,Australia,2026-01-14
16366,27365,AW00027365,Jimmy,Jimenez,Male,1976-11-11,Single,Australia,2026-01-14
16367,27366,AW00027366,Bob,Alan,Male,1982-04-06,Single,Australia,2026-01-14
16368,27367,AW00027367,Sydney,Adams,Female,1981-10-05,Single,Australia,2026-01-14
16369,27368,AW00027368,Brandy,Gonzalez,Female,1976-02-29,Married,Australia,2026-01-14
16370,27369,AW00027369,Pamela,Raman,Female,1976-04-17,Married,Australia,2026-01-14
16371,27370,AW00027370,Stephanie,Bell,Female,1976-07-07,Single,Australia,2026-01-14
16372,27371,AW00027371,Carolyn,Srini,Female,1977-04-24,Single,Australia,2026-01-14
16373,27372,AW00027372,Andre,Sai,Male,1953-07-31,Single,United States,2026-01-14
16374,27373,AW00027373,Eduardo,Rivera,Male,1953-10-17,Single,United States,2026-01-14
16375,27374,AW00027374,Robert,Phillips,Male,1965-05-21,Single,United States,2026-01-14
16376,27375,AW00027375,Nicole,Wilson,Female,1959-08-31,Married,United States,2026-01-14
16377,27376,AW00027376,Courtney,Gonzalez,Female,1954-01-24,Single,United States,2026-01-14
16378,27377,AW00027377,Melanie,Alexander,Female,1952-08-04,Single,Canada,2026-01-14
16379,27378,AW00027378,Samantha,Lee,Female,1958-03-15,Married,Canada,2026-01-14
16380,27379,AW00027379,Isabel,Ross,Female,1952-12-06,Single,United States,2026-01-14
16381,27380,AW00027380,Eric,Green,Male,1958-11-12,Single,Canada,2026-01-14
16382,27381,AW00027381,Miguel,Sanz,Female,1943-02-20,Single,United States,2026-01-14
16383,27382,AW00027382,Kaitlin,Chapman,Female,1942-12-14,Single,United States,2026-01-14
16384,27383,AW00027383,Jay,Hernandez,Male,1943-08-30,Single,United States,2026-01-14
16385,27384,AW00027384,Eric,Patterson,Male,1943-10-13,Married,Canada,2026-01-14
16386,27385,AW00027385,Jonathon,Ramos,Male,1950-10-15,Married,United States,2026-01-14
16387,27386,AW00027386,James,Garcia,Male,1945-01-23,Married,United States,2026-01-14
16388,27387,AW00027387,Noah,Washington,Male,1944-11-05,Single,United States,2026-01-14
16389,27388,AW00027388,Xavier,Cox,Male,1945-10-12,Married,United States,2026-01-14
16390,27389,AW00027389,Lucas,Henderson,Male,1946-04-15,Single,United States,2026-01-14
16391,27390,AW00027390,Leah,Zeng,Female,1946-01-10,Single,United States,2026-01-14
16392,27391,AW00027391,Logan,Young,Male,1952-08-17,Single,United States,2026-01-14
16393,27392,AW00027392,Felicia,Romero,Female,1947-02-22,Married,United States,2026-01-14
16394,27393,AW00027393,Sierra,Hernandez,Female,1948-06-10,Married,Canada,2026-01-14
16395,27394,AW00027394,Kyle,Alexander,Male,1948-03-21,Single,United States,2026-01-14
16396,27395,AW00027395,Jenny,Lu,Female,1953-08-08,Single,United States,2026-01-14
16397,27396,AW00027396,Adrian,Cook,Male,1948-11-22,Single,United States,2026-01-14
16398,27397,AW00027397,Alex,James,Male,1948-07-03,Single,United States,2026-01-14
16399,27398,AW00027398,Alexis,Lee,Female,1949-02-28,Single,United States,2026-01-14
16400,27399,AW00027399,Thomas,Parker,Male,1949-05-22,Single,United States,2026-01-14
16401,27400,AW00027400,Miguel,Coleman,Male,1948-10-06,Married,Canada,2026-01-14
16402,27401,AW00027401,Micah,He,Male,1950-03-06,Married,Canada,2026-01-14
16403,27402,AW00027402,Adam,Nelson,Male,1955-06-16,Single,Canada,2026-01-14
16404,27403,AW00027403,Dylan,Coleman,Male,1950-11-17,Single,Canada,2026-01-14
16405,27404,AW00027404,Maria,Mitchell,Female,1957-10-30,Married,Canada,2026-01-14
16406,27405,AW00027405,Jackson,Shan,Male,1951-12-06,Married,United States,2026-01-14
16407,27406,AW00027406,Richard,Sanchez,Male,1952-04-15,Single,Canada,2026-01-14
16408,27407,AW00027407,Faith,Griffin,Female,1957-02-01,Single,United States,2026-01-14
16409,27408,AW00027408,Tabitha,Sanchez,Female,1952-02-07,Married,United States,2026-01-14
16410,27409,AW00027409,Preston,Smith,Male,1953-05-03,Married,United States,2026-01-14
16411,27410,AW00027410,Brianna,Patterson,Female,1958-03-22,Single,United States,2026-01-14
16412,27411,AW00027411,Mason,Bendixen,Male,1953-03-16,Single,United States,2026-01-14
16413,27412,AW00027412,Miguel,Price,Male,1953-03-03,Single,United States,2026-01-14
16414,27413,AW00027413,Kaitlyn,Reed,Female,1953-04-17,Married,Canada,2026-01-14
16415,27414,AW00027414,Julia,Young,Female,1953-05-03,Married,Canada,2026-01-14
16416,27415,AW00027415,Trevor,Butler,Male,1953-08-02,Married,Canada,2026-01-14
16417,27416,AW00027416,Jeremiah,Morris,Male,1959-01-07,Single,United States,2026-01-14
16418,27417,AW00027417,Edwin,She,Male,1953-07-12,Married,United States,2026-01-14
16419,27418,AW00027418,Mya,Coleman,Female,1954-03-22,Single,United States,2026-01-14
16420,27419,AW00027419,Rebekah,Mehta,Female,1955-06-01,Single,Canada,2026-01-14
16421,27420,AW00027420,Samuel,Turner,Male,1955-03-03,Single,Canada,2026-01-14
16422,27421,AW00027421,Mindy,Chander,Female,1960-02-01,Single,United States,2026-01-14
16423,27422,AW00027422,Evan,Gonzalez,Male,1955-01-14,Married,United States,2026-01-14
16424,27423,AW00027423,Dakota,Butler,Male,1954-11-13,Single,United States,2026-01-14
16425,27424,AW00027424,Luis,Mitchell,Male,1954-10-09,Single,United States,2026-01-14
16426,27425,AW00027425,Steven,Morris,Male,1955-01-06,Single,United States,2026-01-14
16427,27426,AW00027426,Evan,Stewart,Male,1960-12-18,Single,United States,2026-01-14
16428,27427,AW00027427,Mason,Young,Male,1960-02-05,Single,United States,2026-01-14
16429,27428,AW00027428,Paige,Foster,Female,1955-09-08,Single,Canada,2026-01-14
16430,27429,AW00027429,Stephanie,Ward,Female,1955-07-20,Single,Canada,2026-01-14
16431,27430,AW00027430,Stephanie,Young,Female,1955-11-23,Married,United States,2026-01-14
16432,27431,AW00027431,Ethan,Jenkins,Male,1961-09-08,Single,United States,2026-01-14
16433,27432,AW00027432,Craig,Ruiz,Male,1961-05-05,Single,United States,2026-01-14
16434,27433,AW00027433,Barry,Garcia,Male,1956-02-17,Single,United States,2026-01-14
16435,27434,AW00027434,David,Patterson,Male,1955-12-23,Single,United States,2026-01-14
16436,27435,AW00027435,Alexandra,Johnson,Female,1956-06-07,Married,United States,2026-01-14
16437,27436,AW00027436,Carmen,Mehta,Female,1962-11-07,Single,Canada,2026-01-14
16438,27437,AW00027437,Gabriella,Reed,Female,1956-08-02,Single,Canada,2026-01-14
16439,27438,AW00027438,Alejandro,Shan,Male,1957-01-02,Married,United States,2026-01-14
16440,27439,AW00027439,Chase,Ramirez,Male,1958-05-04,Single,United States,2026-01-14
16441,27440,AW00027440,Trinity,Howard,Female,1958-01-08,Single,United States,2026-01-14
16442,27441,AW00027441,Jose,Ross,Male,1958-10-31,Married,Canada,2026-01-14
16443,27442,AW00027442,Janelle,Raman,Female,1959-04-22,Married,United States,2026-01-14
16444,27443,AW00027443,Jessica,Jackson,Female,1959-06-09,Single,United States,2026-01-14
16445,27444,AW00027444,Kayla,Martinez,Female,1974-07-14,Married,United States,2026-01-14
16446,27445,AW00027445,Shaun,Tang,Male,1975-04-12,Married,United States,2026-01-14
16447,27446,AW00027446,Tyler,Jones,Male,1980-06-04,Single,United States,2026-01-14
16448,27447,AW00027447,Miranda,Hayes,Female,1974-10-26,Married,United States,2026-01-14
16449,27448,AW00027448,Marc,Romero,Male,1970-10-30,Single,United States,2026-01-14
16450,27449,AW00027449,Bryan,Cox,Male,1973-08-04,Single,United States,2026-01-14
16451,27450,AW00027450,Abigail,Ross,Female,1973-01-11,Married,United States,2026-01-14
16452,27451,AW00027451,Thomas,Washington,Male,1973-05-20,Single,Canada,2026-01-14
16453,27452,AW00027452,Evan,Watson,Male,1972-11-16,Single,United States,2026-01-14
16454,27453,AW00027453,Carson,Henderson,Male,1974-10-30,Single,United States,2026-01-14
16455,27454,AW00027454,Benjamin,Wang,Male,1979-12-05,Married,Canada,2026-01-14
16456,27455,AW00027455,Brianna,Jenkins,Female,1974-05-17,Single,United States,2026-01-14
16457,27456,AW00027456,Jackson,Hughes,Male,1973-08-14,Married,United States,2026-01-14
16458,27457,AW00027457,Elizabeth,Walker,Female,1973-12-05,Single,United States,2026-01-14
16459,27458,AW00027458,Roger,Liang,Male,1979-12-13,Married,United States,2026-01-14
16460,27459,AW00027459,Kevin,Kumar,Male,1979-11-23,Married,United States,2026-01-14
16461,27460,AW00027460,Grant,Goel,Male,1979-10-24,Single,United States,2026-01-14
16462,27461,AW00027461,Arianna,Coleman,Female,1985-04-04,Single,United States,2026-01-14
16463,27462,AW00027462,Xavier,Rodriguez,Male,1984-10-29,Single,United States,2026-01-14
16464,27463,AW00027463,Rachel,Morgan,Female,1985-05-01,Single,United States,2026-01-14
16465,27464,AW00027464,Jacquelyn,Torres,Female,1950-04-17,Married,Australia,2026-01-14
16466,27465,AW00027465,Seth,Garcia,Male,1984-04-23,Single,United States,2026-01-14
16467,27466,AW00027466,Abigail,Murphy,Female,1983-09-09,Single,United States,2026-01-14
16468,27467,AW00027467,Jackson,Coleman,Male,1983-09-13,Married,United States,2026-01-14
16469,27468,AW00027468,Robert,Powell,Male,1984-04-10,Married,United States,2026-01-14
16470,27469,AW00027469,Anne,Gill,Female,1951-08-22,Single,Australia,2026-01-14
16471,27470,AW00027470,Raquel,Dominguez,Female,1952-09-16,Married,Australia,2026-01-14
16472,27471,AW00027471,Susan,Gao,Female,1953-09-14,Single,Australia,2026-01-14
16473,27472,AW00027472,Mindy,Chande,Female,1953-08-10,Single,Australia,2026-01-14
16474,27473,AW00027473,Gabriel,Lal,Male,1964-07-05,Single,Australia,2026-01-14
16475,27474,AW00027474,Alexandria,Hayes,Female,1982-07-24,Single,United States,2026-01-14
16476,27475,AW00027475,Alexa,Bailey,Female,1982-12-17,Single,United States,2026-01-14
16477,27476,AW00027476,Alexis,Alexander,Female,1982-08-14,Single,United States,2026-01-14
16478,27477,AW00027477,Hunter,Wright,Male,1983-02-09,Single,United States,2026-01-14
16479,27478,AW00027478,Sheila,Alvarez,Female,1982-12-10,Married,United States,2026-01-14
16480,27479,AW00027479,Kaitlyn,Sanders,Female,1982-09-08,Single,United States,2026-01-14
16481,27480,AW00027480,Chloe,Parker,Female,1982-12-05,Single,United States,2026-01-14
16482,27481,AW00027481,Oscar,Gonzales,Male,1982-11-24,Single,United States,2026-01-14
16483,27482,AW00027482,Gary,Diaz,Male,1960-01-19,Married,Australia,2026-01-14
16484,27483,AW00027483,Thomas,Shan,Male,1960-08-22,Married,Australia,2026-01-14
16485,27484,AW00027484,Kristen,Zhang,Female,1954-09-13,Single,Australia,2026-01-14
16486,27485,AW00027485,Nina,Tang,Female,1961-07-08,Single,Australia,2026-01-14
16487,27486,AW00027486,Mathew,Gill,Male,1961-05-06,Single,Australia,2026-01-14
16488,27487,AW00027487,Cedric,Guo,Male,1968-03-30,Married,Australia,2026-01-14
16489,27488,AW00027488,Sheila,Munoz,Female,1956-12-29,Married,Australia,2026-01-14
16490,27489,AW00027489,Haley,Hall,Female,1957-02-10,Single,Australia,2026-01-14
16491,27490,AW00027490,Natasha,Martin,Female,1956-09-30,Single,Australia,2026-01-14
16492,27491,AW00027491,Maurice,Luo,Male,1957-09-01,Married,Australia,2026-01-14
16493,27492,AW00027492,Clayton,Lin,Male,1957-07-25,Married,Australia,2026-01-14
16494,27493,AW00027493,Barbara,Zheng,Female,1958-05-23,Married,Australia,2026-01-14
16495,27494,AW00027494,Virginia,Perez,Female,1964-07-11,Single,Australia,2026-01-14
16496,27495,AW00027495,Nina,Luo,Female,1960-02-21,Single,Australia,2026-01-14
16497,27496,AW00027496,Stanley,Suri,Male,1965-08-23,Single,Australia,2026-01-14
16498,27497,AW00027497,Johnathan,Rana,Male,1960-01-31,Single,Australia,2026-01-14
16499,27498,AW00027498,Marie,Ruiz,Female,1972-06-17,Single,Australia,2026-01-14
16500,27499,AW00027499,Barbara,Kumar,Female,1961-01-04,Married,Australia,2026-01-14
16501,27500,AW00027500,Luis,Hill,Male,1966-09-09,Single,Australia,2026-01-14
16502,27501,AW00027501,Darren,Alonso,Male,1966-02-21,Married,Australia,2026-01-14
16503,27502,AW00027502,Tyler,Thompson,Male,1981-04-26,Single,Canada,2026-01-14
16504,27503,AW00027503,Warren,Shen,Male,1981-06-14,Single,United States,2026-01-14
16505,27504,AW00027504,Rebecca,Lopez,Female,1981-03-16,Single,United States,2026-01-14
16506,27505,AW00027505,Bonnie,Skelly,Female,1981-06-17,Single,United States,2026-01-14
16507,27506,AW00027506,Carla,Srini,Female,1980-12-10,Married,United States,2026-01-14
